Rank,SolanaTokenId,TokenId,OwnerWallet
9399,AMvVq6td4eXeogudxjNnJf9pPYYBFcuAyEZPi6pcnhaL,9425,6Eu6HStWgt931zxRYqoUbssYKc886WfBpAcXXnELKt4B
4054,HJPzKBx9frKqAm3bb43F6Q45sYCpiTBgsfTWp7KfRar,9442,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
7162,CAGux2KCWuthRAVSqCUku3iMqtVweMrhDPDCXVznHCUc,9456,FLH6NHHJ5JphppU4xz93xX8qMtfnD5uVR8HKgD1emtis
5302,4PaqPTx3wcR5QM1wa9CLFnPxTWeDUJGecWtcrSMruSY3,9426,AebkXd59FXknkc3mFL3i4Ljfs916MLMnnX3TjpzcS3qr
1634,BH4Py2uuzVo5hzoqJBDeBnSWx3wuL25zQGy4euoLxedj,9443,6otyvdjtYJP6kos4nS2Fd2AGCgWQLVeB5DrghxsRWnQx
9019,8SjooWRZoDW5uRedSZMZFoAfkEsBPehPTbDJai6Abc4M,9457,7Vy3b2hGjkCjv3kzMRFPnXi4iroNpdhoHzjQVoKYmzs3
4867,5TYpjm3oBJ1fCu3RULsbnciqxcLByypNCrDTNgKq6SZT,9427,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
1237,DjzmNgxodBpVZMx8ZWW7TgTHCXjVScE7NiT3zhYkfMR,9444,A85rakLmuAj836HGyAhnvnJH4c85HctmPY6gn8WcxJMA
9791,HXRkWLo5Qfzfk3Za7KekWMxFjuU4jfHe96Vdnvw2Qu3G,9458,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
2075,57BKNYabrDgSA3y5R6MvXdgaSvKWTkEw9PJr4Q2gxAjw,9459,95FCYDbeTsr6yCpjYi29YyNjuWFxgMkz7vHfXHAsKiAq
231,AwSxGbc26aN3k1w12jcUtYqG1ku1dPSsxYaczon9fbsx,9428,mHkzDrDM4AByLki48t848MrswjWak488MrtGtoQ4jCj
4423,D5k9qn1wveibUdzhRLKGhugFhZMFZquiPv1nrXMbDtb5,9445,FgL1YVqRdREEkRYWz7om7T7ya6RS52oBpJtCfDMHG8Ep
2676,ZEJzHMREXN96wSWEtsDzch7H9ta3mqeetysyG5PR1wQ,9460,394iV6GMbpAr1VFMQJuFyLfPg3iw54ZohBqUsY8mGRfL
3764,GGKZh1oGZ7FJXxLvj8JTsXPqRMMtT4wFD4bkDwBnP8Vw,9429,9JyFXKthvZBAD9RRMh6cZN7PPuEi2FjQAtNDmMh7X7YS
2921,2pXeqhC24WuM4yMFfU9EV18RZWhE19mBJH4ievkM6BMy,9446,C6MaBTyJRQqrPRihSiew4Q6ojnEHEhZqJg3s78UzBerb
8450,5wq85c3X2T6rKUz3YGWwfSDdr9Cgd3UUxFG4nSGA7i2S,9461,8KYTG9LQrXwDaFkdbdShqBGkLxB2n2w1bH39MYLUC4tm
8330,8kM8mjsEfAVMKPStUM1Jdmm6a4pUxusphK7FF3HnEuw6,9447,5bHPDV7KnnMyzPhY4L5hSQMobPFqLyGX7NbBjcd4WX3H
3106,4AH2NdPW53rxFnMFfDApUzm74gfwHzDzkwfqBm8i34T3,9431,ASXs5Egp4nhYQvBDGxxVYdkEJAF42VQSyxqF48PkiEsU
6429,87qsmwSBs3R3h52PJnKQ5D4tN1KjDpsEvdWJHkzqdTWz,9448,6rLzYC6oXes7GZnA7gmnsiPb8BwR9JMYu7TeBBak7qW2
3405,13WJLex4p7PcS2kBfGLx4k9dkV6MQi9FiSvjURKoCmwJ,9462,AUzhBqXW9mj6fJqmf7cnLXrS5P7ykZN8fPc6vyazP5k1
4288,9hTHh8XSXUnDz7AzmkxDLwNbyHa3fssWBLaA3Av4Re7o,9432,5bHPDV7KnnMyzPhY4L5hSQMobPFqLyGX7NbBjcd4WX3H
5662,8qcH1cK3XqUoLYnCmfFVCBdNMzE1V2o6q75eka64hCqN,9449,DAqVbBYGcgix3erWpXPD9vPgBKfDSUvkMoo35Pj2PfJ1
4918,HSW3ZrosnN3zbbEdFcs3oU5uPM7UREanMWmmj1Z2krbL,9463,5BJsnPC3jUFF8BRPpUCQ1cYbpjydK2oH7JDceQMDq2Gy
4994,ALf2Cne5X1mWGe2isfCSy7TLyg7WrK6mA4ruLiysDCCp,9433,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
6938,6NN87w2LimPvtVzGFaS3wNtWJBzTuTxFoMYYqC11J6r1,9464,9XoC3sJwq9sYrcMHzmm1ovWJFuvv2n8EPPgURE7sMrkp
6020,8huPZBnwveKPhzZ75abT11ujBz595E1jYHVjQEVUhDt,9451,5fcw8XcSJLG4UgiPaWyybAjmMFW5YL5GGVPUKrLHrcu1
116,GGsywvWRQT1dmdkW1GPtZCsyzs8pw43fGbRcTuqXvDmA,9465,CVZ2iLar141BKU1otgLwzksNoTpenPPRburK99JK1Qjp
5785,c8w95t97ufDQi7BgWLmobmqfw5kP7CHpNrdEPyn7X7i,9478,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
9409,AVWkoGJY4UAvNmRFo3Y3dLJRs6dGNQMmtJPnhHmk6CyQ,9452,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
5075,EbTZvnb5DivqZNWmEuThBgTu9xCQu7gzqmj51ci1YAG1,9466,8KYTG9LQrXwDaFkdbdShqBGkLxB2n2w1bH39MYLUC4tm
659,4CcHkpNVHXeJjo94JgB8vt8FxYZ46s6CoQ6wzcjtXwEx,9479,kygV1hzv2Y3GzqLLtKYCpHxXbUKfcu8qjx3geC5tcM9
4351,DJWE6iuNVV6q7m2YFWrxuT1kB4w6pR8nJ4h9CNF1Jdfm,9467,DyTXbmEhssURnBb78DskJYpAzUfPepNpZy78njBhgkj
1696,89w1e985VAqWYQ15ftJn19pv2NU5pnk1hA9p9QctNTTe,9453,J6KHCTLsK3SQeb3dABgNUDcxCBvu597zr6cG5JKDhLpr
3933,HcwoUPP9K77DHSuYjYGjrJiBWLJxcQQvtWJewPTJBQtv,9480,5hGjU4QcT9yfRrLZyvkKBDmM4JL6J5SQGBwMHLAa7Tia
945,CARJQ3bGJeBWJFpsuu9yqAqU88FgBMMwVgSfB7ZhF2tB,9468,AipHcqdo7jJkkRVwqh6h4XViR7b4QypkYcchiAbqdXnC
8016,CA8e3tbHht8RjveZfKdC7Cs36i5ixfCkdKNUNZPZEqS2,9494,8SixVcVXMDBRUz5TkwqiWw5xJauiWpokcMoGNDLQn8zg
9268,CKXVCvvMeZ9L7RvR8BUszEVq4iisu8M6KLBSNqtbAvBQ,9469,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
8875,CNL8KtpdpkHkgVeTfWtNZo7nCkzbUbqUAEDaxBQVm8ho,9482,CztrSSFVrtR3ad6Qsg6VjHUCMeLztKLkhBDsTZTqHFUe
3852,9FtGft5THvfLhiTA8j6uCHsBqZLYzm238fXJTnWhQNsz,9495,Cd5bp9bMWCnXWua8tYLsXFPgSjuy2gwZPKirPoXNgr6t
4762,FyjrZjya4QigeXNzthadgvpViCzN66QvUgQp6TugWEue,9470,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
1747,3fkWoAmTocbEodssnFH9MKRUcAJMnLPYzj17CDaKYHa4,9471,8KYTG9LQrXwDaFkdbdShqBGkLxB2n2w1bH39MYLUC4tm
1889,kovRk9dqedN6fTL8jzVR95Z7zMfGHMoiJyuQvyiVUnx,9472,ASXs5Egp4nhYQvBDGxxVYdkEJAF42VQSyxqF48PkiEsU
4583,5GAVhgCKBnnGYJwBZskgzUoo9V225WZLStbH5u1x7up5,9473,7UXPNuExpLc3g4GiGJv5NmTqAbJVsBX8dtyiJAaYMQ8q
6164,Gen6a4XmojAjmVgvyuBxxqeNy9wEqum8Wt1enqd7NgVC,9474,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
2714,DrExe5Sp8CyaWVzXPh7mG7NdQUqEPQUXwp67ReHsZ4fh,9475,a79cF3oSvquqxeKP61ibC8R2D1hESVvuQFuMkmXy8P3
1280,4gdBYzF6cPdo3SEyBRe8MpuHSTF6f8RFzYnWfQB69F5j,9476,HQwgrtSKrPqKbqooAYb9iFwxSoXbLABfDwUq2dcc6Uay
9232,6ZgqpVDm8tG4KED1tkTW7oC8WPGtNVVTCuEVe7Y1peUf,9477,5bHPDV7KnnMyzPhY4L5hSQMobPFqLyGX7NbBjcd4WX3H
7815,sjy315tipboBTp7D8wkfzgrteMQobyx5cUB2WeqRvhu,9510,7UXPNuExpLc3g4GiGJv5NmTqAbJVsBX8dtyiJAaYMQ8q
167,Bv4NtELdrgLP8QJafgAces6LrKStKLKq7VSzcdRwdQm,9511,Bkaq5uqv47mfgn39DLA9x3TdPh69choMnaeWfCdNa1eY
5746,ELggmgX1SCeSHvbAS7doeoxB44WkaGwBnnRwkzdVAgA,9512,XpxXwydabzShbcNTJ9MxRG99w4mtrX95qUUSshGiGeZ
5713,61ybKkDSCS6b6dm7jUFnnzr1U3Y8aNombSYfkjDCnPso,9513,8JqTHigVuDiQiYh3ogPJicniG1yLDmWZHqGB3nWBzLga
3437,9h1tzAgD8to4UaXLepcyktwucN2DD25KGfAouDEWaZxq,9514,D9VVQpUDDm5cFBHeVijetLFdrDZyzfpap24WXpLUcMY3
7852,FHCSiHfeF2vLNuUJRYuS1Cc72QFFwRWeweU4JitXBN16,9515,67KGWdub4GxtUnEu1aBAFE4xorYeLF6pAUURn2bdFPeC
9742,DCYduWdgWFtEF1x9FQNwZnfp7cya4je19yDqSeKrZuRf,9516,Aispb63mtwdTW9YAvgZypPVWFDDJovBwpSKGi2CGaiQJ
9848,GsQDcuUdLiADEyg5AwvMH6asQK3ZK1vL7PiLKUGXV6pU,9517,ASXs5Egp4nhYQvBDGxxVYdkEJAF42VQSyxqF48PkiEsU
4835,4odMe6YBPKCL7UrBQKBofJevqZC4vTmaTrQVtcsN1mx8,9518,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
341,EBe24NTzoQw3nH2zPWyoQ5mxTdHmpZS9nxP6VpSZDY8P,9519,5nKfh6zv5TFEFN6ncTirg1WY29kManWjDePrfxkfthRL
1333,85TLFnNZ4roc7sLhmnmr4G9kpE2j78aWSdK9UrWQs7tH,9520,A85rakLmuAj836HGyAhnvnJH4c85HctmPY6gn8WcxJMA
8695,6zYiWx5qEihg5M58hyM6uyMLqki9SJZ96QzTqcU66tXH,9521,1BWutmTvYPwDtmw9abTkS4Ssr8no61spGAvW1X6NDix
1594,8i3JtJUmkYnxVBerQwiDH1w4mJAw6h6pCRtYuUkdpwP,9522,F4gVF6vFUSe15yb49d53FQUnKJKq76vXe3iKhmenhWke
1822,7YjoGeR6kruitJpDxfmjLbZHbxfsGnz5bYNNN9hFbCuR,9496,1BWutmTvYPwDtmw9abTkS4Ssr8no61spGAvW1X6NDix
328,6EwtM3UeUCyQndoUgnzp35P9ScaUWiAd58kUcFSPbVSk,9483,Jf97okyovoYnsdMKh19RQCmQq8sqcB258KFGumXuzJU
952,7XvF2VzoUG6iDKKiKr9bhe4GHXmHXV7sBSkV9Gk3LgBd,9523,ASXs5Egp4nhYQvBDGxxVYdkEJAF42VQSyxqF48PkiEsU
2084,HpN7ekkFexjtXvnBjAEVxV3dMUEKSpQbxXxUowWwGhip,9484,8UCTFJfGP3hrTd4Pi2UdCZKjCzNedkYc7RgjNd5MrHL6
5220,FvB47Ma6L1E8wY1J226R1R3QBqdSSRTXT1H815pBaTPm,9497,3Mf1zeu1pYi4c2WH112jahkK6k6n6hgpPcUzUqyyc2WN
6310,2FGLvHGvMe7BuzobNLdQVKqvJZQLPQvmY5vJzsdF5o7U,9524,8KYTG9LQrXwDaFkdbdShqBGkLxB2n2w1bH39MYLUC4tm
7369,HMHt7j4QGVHgXeLb8cCZJfZJY3B32Bv6eDPCJhGwjmY8,9485,Cnb1PULngPwFYhUKsyRR96evQefDefS3M5NnNqKhJvZ8
3911,48HfkwdFXEernnv4c4W8ZxF5S7vAoBB9Ry4hBdxswKQs,9498,98D9W9V9c6zyKnf2gAiUcGNzuuWDxfgLcKqeorW1hG97
4342,5fLmJepikSTJL8bEkVfZUtAR7e1Zo43GexWPVCGaDLj8,9525,KANP2Gdvph3VEegWEC7tocakYLaiQaCVB97Ttwk4JtP
8992,4BfqhXuCp82qhCoKjHY3PP8QXCn3xjHU8xBMbRjNrAGN,9486,CztrSSFVrtR3ad6Qsg6VjHUCMeLztKLkhBDsTZTqHFUe
778,7XzWqJjpxE7Mpft3JwH7msw8Vbe23ZbGWw8GPrxtpNMh,9499,FM3DuBjH4sC9yxwuhgro1SNKZKtSMekWYWS5oZuNm6W3
2515,uvkUMETnyP3VjifuqmEBLFryhxNtVwFXPbCNQVBZkQ8,9526,u46sEXd14bz5rBC6cv1EYvV7NFPCNBUa7pr1Hb74CZX
8676,7D4iL7tmABx8wZ3ZBBWVh1eXycCDLep19SsuVCcULrsR,9487,DAqVbBYGcgix3erWpXPD9vPgBKfDSUvkMoo35Pj2PfJ1
7196,FrZZHNLTPnAYZEFxCjw391qKUPcqFoRrFH55mJqk8kjt,9500,CztrSSFVrtR3ad6Qsg6VjHUCMeLztKLkhBDsTZTqHFUe
834,2ja19k3zY9H7epdiMRXueyjxYfqqVaFDytbGV7ACHFeo,9527,GQ39fnEcZBqgUb6BeRxq5xNPTp9SzJAq6YwQKdhzyP8g
284,BE5ibgtv231JRHRocwNxE2vkwMB1sGPV2KKvQKcXGTTg,9501,6F9CMyfd2z4H2ZXb6x2BDCEdwaLWtyjjdUakthm1VGS8
4888,7DJ6SQUQH51p6m5eTXMnRss1kehhfcKJnKzDSPZspbZT,9488,FM3DuBjH4sC9yxwuhgro1SNKZKtSMekWYWS5oZuNm6W3
5996,Cxbi9SRxXJ2JrocqG7M8RhhDkBv8GWgdaCxWNfJkX78n,9489,2Hdyxyxsj7Q8FTjVgdH1SyrLKnkHfHnUFEqHSLXWhErE
4482,DzXrF714mCDDufddBa8NT9NRKQXUmpYnHL7D2gcLmqwP,9502,84iwVMtn11SzUGJheu2ncmPA9wMenc1ndFiZt3JXKRTB
3795,CEVmPGw2b7Ep8NDK2WgqXoC2CruscnT1Sy4rwEVkt6tV,9490,nVmropfXjs1HfMXHTgoi5yN25vgkMbMXEXjthsz5P1R
9058,26XtNLaTf2saqpA5mn1aeCAJ8UEQbtqQ3K3rTWZsHY28,9503,EFPLSCgYqoSudaGC6MS8md3nECVpWfLQFa97cCp2EQ6p
6040,38hawpAtJKkyeWdMQHgSd6NA2vNpsTtHQdqLeqxrGfKD,9504,51bjz34jZyYRu2oruGmrLXRWy7sk36XR6LocHtNud5Ta
3582,3WAyu9w5F345TEQxfVZxHeEaW2QNN22QQaViA7i49c8N,9491,95FCYDbeTsr6yCpjYi29YyNjuWFxgMkz7vHfXHAsKiAq
5343,7yR1UJCK8GexcT777kxoxnhaMu5BFhaf6Xa1a7wUFia8,9492,6USEX29QCqaYTvM6c8pBnabTPerPHhHbXvctPmMQXUQ1
5917,2xJZjwCX9Km72NZMQ6Hk33k7ny9Ue6FXFaU42WvXdbBV,9505,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
7421,Cht8kYFQHCfFpwCtrhdx6cNPbjquaPWwZPPgwqfp5PP1,9493,DEKmfmJexMD2WYgoMoimjqEFLdVz4ntciy7iberhERiu
90,G761oDd7CXJqsUut6jtHi8s7Ketm6bjRUPNEsfBfhLqe,9506,8KYTG9LQrXwDaFkdbdShqBGkLxB2n2w1bH39MYLUC4tm
8853,Dp3kmqL6j7DT2aSJaChfZMqoLJHtLTZTbLdNg3w5CFP1,9507,9faYshnAGGitdttpKcCWEHMfDpj5LXWpxNRbs3zLgvC3
3978,6u11RqRrXaqKirpoYwooH6VJKysxuemtYX8g9ZuWianz,9542,CxTa7wVBDsvtQVqyCwHhXxH42pnyGJcDCKUfUKz2Ptv6
9783,DsuEA9XmWrWBHpLE7YYsKoT8abq1n88DE1YfHFg1fFVe,9508,CsxRugSU6pWX2zeKq2GQqV3FgiTZZF1fh3R6r6GzZmsn
5484,5ZssQPisazJdu9TLLTjmfvH4JrdEdh4EgP2MCt6aCWxT,9543,6JL1XLT4sFThyNuCB9G1VMUdxn9UY1AcFTtuySMRR3tK
1173,E8UeszcasgX44pcypTkunLRVZTurg1hVA9GB7owAEStR,9509,EpUDgkzrB7JRSdV8aonWktbiUcDoKv9xPuWaqxVtrRiX
1468,9M5kPAnBwyYvHxTcizoW9msRFFNWvNMPxrmCUDtKvF4T,9544,AEe45iULQhroqCxCRkfiVcS9uDDadc5os1oN4FNHVECw
9722,CeQ1dgs6zLGEoTgUJMLgsEqrFwqtmPg6ygrGD8M2teR8,9545,BEP9WyDZxgLoU2kbnmaWrDcK6qtY7yh3acD2oL3f8eAz
8161,CPveaXQ7gicUzXAyhQLyyhXNRMfLioQM7EdCmcouceF5,9558,Ek5LK2L9XRtpcLcrLEjLkrgGRJW6ZeWw8dgFtrXJfo4b
5331,HRdtft9eVp5aX58dvBi3MzN7MtGzhL6gpeMzTHDMuK8D,9546,DivdjsX7rWmSR2gx3Dh5MZ1D8RrrYMpjEmrRknfiPgYL
9239,5ADZibFvc7UCT5Df8pMda9t3RDw47a5GZ8XxdfMWbLUG,9559,GRowGA1cq9abztLhXJykXoD7sAnxUARQap2sRX2CZgpv
1088,6qWZiUFBhpBjV5ngSFv8Epj4ZwT5Jok9XTzwL2t61rNo,9547,7o7QcfrMWRqrC2EuiHNw95nfLU1npK5tr9Z1iaH9cJox
4886,5s5Wwj4jF7gVzL33DyhV8KLqpekpXCq71tvZas89wtGc,9560,6F9CMyfd2z4H2ZXb6x2BDCEdwaLWtyjjdUakthm1VGS8
3776,HSdrzLJGxiCGVbdWsBVHo8aQzNyamYstkwvWhjiCsgXj,9548,4uNuHB7Wg3BaRVNRwwLdKmDzMNkdGw7DAcEpTPYgL747
1128,EfVKE87QTpMyyNv91bJwNmzrzZX7DYtpMNXhW4b5sEQG,9561,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
9943,E9VEneR2fSfFApXutGkW7P6QBREQRYvxm2PLLohezocm,9549,1BWutmTvYPwDtmw9abTkS4Ssr8no61spGAvW1X6NDix
4331,3bMSJucogKE3ZRQ5sLTE1TNWsmU75VZjkZYsufmk4fQA,9562,319D6tqUPVED8EyiQMG3bJjippCH6aM9VTPhUgnUBhUw
7778,FhKGDza5bUxH3CPJ2PTo4nDydddK1h3X9rnR7QeQAPeg,9550,3SuGxaXTS7ymhd18tYgZPisQCwT9jTgDwehFiKNchgCX
4909,3oyBtdTgjATwj2LUSeCGvA77mtLKJGZtLVDh4ctZZwbC,9563,3bmbvEf37cEW6cTzFppvJrMqVFANFQMEA4ZskVbnMWG9
4206,4x1iykNCdqrDxh7FDYbuJ6BSpZYPQKCFAy71babmnV7B,9551,5A6AVmfAWahYf1U6qnwPoBGgxC5bGQC7exNsAzrbzhJc
3250,F83qWaLZSpFGb7fxayQrAn2GHWto94miMJqFxVyZWxA5,9564,E5qBvBhCDtiBRKDTb41hNj8XpLV3DKBpbb4uRMnbcRpz
4343,B31SVb61jaTwANnfc5sMx5xRQDscvtStGDjts7EU6o86,9552,9XoC3sJwq9sYrcMHzmm1ovWJFuvv2n8EPPgURE7sMrkp
5965,CKER6Wb9DqqFFutCnmTNu7W8YwPFn4uRuGrdxfyYdNQk,9565,BB8ZNMc2knS8Qom3t7ixh4My7SQLJXGXyxV8r2hdkDM1
8718,FcXnRyGRgpYy9T2SA4HV6arkLw6AP2j9MwUPvCs8nkEt,9553,8KYTG9LQrXwDaFkdbdShqBGkLxB2n2w1bH39MYLUC4tm
9476,9DFMNobRuYMZd8jRDiD8VVkKd2K4zzDhwMzWjAfYeqdR,9566,5BMC1hcGFPQvvVsBzLXzj7NqhbbkaU73HF1Z59YF3WrZ
5930,6x6Q6T5KM82ctK9KyUZ3tKSLWS7TtqqqPKnhPEDRHo2U,9554,BB8ZNMc2knS8Qom3t7ixh4My7SQLJXGXyxV8r2hdkDM1
1644,24gtbHv6MwXb94UacoCRszFV1vsY5rQ3tHCZwJdaEumA,9567,F4gVF6vFUSe15yb49d53FQUnKJKq76vXe3iKhmenhWke
9338,GN5zhrWaRTwmaU3hmHiz3QXyBWjLdxveGHLANmyqD7C3,9528,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
8302,3YyggftxU6ci4sbkWda65Zrt6fVTsbpcc8kCj5sdsQHm,9555,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
1412,9A5xuPkGCiY6KhgojDvLM49TR4zURUtWbvM4YNc3Q19W,9568,6otyvdjtYJP6kos4nS2Fd2AGCgWQLVeB5DrghxsRWnQx
3914,FkWvMQAKgMmFYGHRgj38ApvawiZxPpJbAP8nBnrjdCeY,9529,9faYshnAGGitdttpKcCWEHMfDpj5LXWpxNRbs3zLgvC3
3293,fFjVyJfbb8JgaLFPPDne6JY3W1H66AVDJKkMRvsJe37,9556,BDzHurGSv5axE5dwQ9kRoFg5r3TqTc7JJeWgNxVGbAde
1993,9T37tP3WggGpZtdBJHUxtwuopx833nai6Ymcxp8UZPnT,9569,DVtPTMGQVnxoBgqMmh94aF76VDYMGuzrmXYTAaLjnqbt
5742,CRhwJVi9X3QFR5UVSCGitg6ZTi3A1Leq2MyFXZZGVehz,9530,GFMkXwuvtTusvSA2Z38KWNBmZRpmVvBYtE8rzLoyLwpG
207,5pq2A5iaJbjdMLbL9fzLpr7mbv82m5Lr9t64Txnt6kDP,9557,4J2Q34Go83q89YF67spAP9bVU6wi89U5rzQRHBeUMLgJ
1306,5Fj3tKma9FQH4NCvZCxzANoPHfEeFXcPMDCKyskwDGYw,9570,BoLALjArWXo9dUiLTndWbSfN91ngPLcUkVopkH4nXB6P
1548,CiaUjYK8LQXcnaDhz25yjpr2j9citj1xg6DYf8Msw7gY,9531,EpUDgkzrB7JRSdV8aonWktbiUcDoKv9xPuWaqxVtrRiX
1351,Lpr4Lrt3QYoM9jLMNgcrShXiB9AEfz4dpHzzmjAxRze,9571,HQwgrtSKrPqKbqooAYb9iFwxSoXbLABfDwUq2dcc6Uay
8174,bkvdaEkAT6Fvtee2epaGYTmQZmvf2aKB1xEi18TqtT4,9574,5bHPDV7KnnMyzPhY4L5hSQMobPFqLyGX7NbBjcd4WX3H
6069,J1vSuRLnW8Y5WwXtPtXnAvybteLhVa9RGbL465uxAkrF,9532,5RJCyqnHp7uov4pwuTN24Ay3Cpr9YNM3UWEQjdAnEm56
2326,J63oF1rDAhw7ttjKd3yUAZJn3u4Li37FNrek6co43bkn,9572,HQwgrtSKrPqKbqooAYb9iFwxSoXbLABfDwUq2dcc6Uay
4950,6T6jBMe9damXstgTUYcDCA4BnoftAZ6WKaYnh5PCXDRZ,9575,1BWutmTvYPwDtmw9abTkS4Ssr8no61spGAvW1X6NDix
3480,3SyLvrD1Gq7WB9Lyw7aw7idsGZepqjb3CAUzkbbWuu4R,9533,ChDb6wfdgAEwVEw7kGiXuP4hZWkMovwBLuZhzToh9kFZ
1843,Er9NEMCCEiq8BCFXAQr5SsXV3VvtT3TotpsDpjYVfbDU,9573,8UCTFJfGP3hrTd4Pi2UdCZKjCzNedkYc7RgjNd5MrHL6
4133,6MhB4bhWXisbQSRDUXjWc5CCRPR8YMuGSDgGFeSo6FRt,9576,Dt1QTx33nfjTSCUHuCSF12ZsxexE4wTYUrgbFHezWV95
5248,CqYggyzmPUFgzoK36hwT3YiG4cLu8AcvU3fy6tV8jBVv,9534,FkWhg2s6UfarKuo5S2qi2qwBtfQ8HanC1DC4s9WynZSs
935,E9UC87fSuakasDry2zyUMsbG7scWFgvWmMdDAKn2rXu9,9577,6otyvdjtYJP6kos4nS2Fd2AGCgWQLVeB5DrghxsRWnQx
4875,AxqykBWSRtVxzR7yvPahvGD3bCbkVUDqqHrqgQexTVCn,9590,DBzW5t8Dy4syHYxxkpFweFvPU1cd4p4Jv7qyRcCSbbhx
4575,3RRwr8JUUBcH45urJzeCeZ5XFeNTGBpZS71gFF6kQ1zR,9535,Cc5QQ3ADjDzHQHaboT2enVzxrSQBzhZho97YZGkRBPVd
6099,2jnQ7zAzKamAEG37h8xMMVp8aE13MCdTJcBMEeWXUpuP,9578,BotDSmYDP764ZeMQi1SGKwtZgiRNBoczW7jmQWiEwoae
1427,Fm1z3asYXAGx6qTKzTJNttKDYANuwp7ULT7ZCEnmEaon,9591,4eRLVXbEbof2ZYtU31T84yEY3hqCaN4WLJH1ssucNZDZ
3366,C6E5QwPpRentQUKtphcDbZ16BQYQcHrgxiidi2ijWbFR,9536,Eb7AvLCiLSD3Sg84rtdErcvqak5Xj4mXVttUgtEJ4w3Y
2673,E4Vgm3EVFLbcecwcdLzjaJeUs9zoDExNq22LYewAcf97,9592,4J2Q34Go83q89YF67spAP9bVU6wi89U5rzQRHBeUMLgJ
4674,6uq8zQFBc1Y7yUjrsCZGnBTbRPfzUcpLm4LsKrJ8DTTA,9579,7rXYq1ysJe5xcuUcq3aoUZ3n77vNRaiRmvfXrYQfZHAo
1698,DVGckqpKRTjFExdKkcWvRnaQY2Bsyt3qaDniRqBVtprX,9580,CZrTSZ9QyozgY5nVWYyaT1xUGvBb6UhkB9p7t5hctFAw
2681,F3oVBPexczGqY9UMiDs4QjrveA8MFRcGXLTDAg3FgRwd,9593,9gApMKnNzGMrWx3qDEScX7sbjrhzPeitZBimDt6DRxAq
